"material";"cost";"date_import";"created_at";"updated_at"
"BUFGR10012S3CUG004";"144.09";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S3CUG005";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S3CUG006";"144.3";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S4CUG001";"153.4";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S4CUG002";"149.26";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S4CUG003";"188.62";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5AUG001";"122.66";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5AUG002";"55.01";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5AUG006";"57.55";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5AUG010";"52.95";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUD001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG001";"53.71";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG003";"59.75";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG004";"57.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG005";"64.29";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG006";"58.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG007";"60.33";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG008";"55.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S5CUG009";"79.18";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S6AUG003";"70.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S6CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S6CUG002";"56.31";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S6CUG003";"58.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S7CUG003";"75.74";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S9AUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S9AUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S9CUG003";"59.22";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10012S9CUG004";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10020S2CUG001";"97.8";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10020S2CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S1AUG013";"110.95";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S1CUG001";"117.38";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S1CUG002";"103.94";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S1CUG003";"110.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S1CUG004";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S3CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S4CUG001";"437.21";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5AUG001";"110.94";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5CUG001";"116.19";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5CUG003";"115.75";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5CUG004";"119.32";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S5XUG003";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6CUG001";"118.07";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6CUG002";"123.4";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6CUG003";"109.95";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6CUG004";"121.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6CUG005";"109.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S6XUG004";"111.74";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S8CUG001";"156.66";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10024S8CUG002";"188.49";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S5AUG002";"341.5";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S5CUG001";"171.93";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S6CUG002";"186.28";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S6CUG003";"185.84";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S6CUG004";"185.49";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S6CUG005";"177.43";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR10036S6CUG006";"183.57";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20001S7CUD001";"20.88";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20001S7CUD002";"14.39";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20012S1CUG001";"53.97";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20012S6AUG003";"70.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR20024S1AUG007";"122.05";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFGR30006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG10006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG10006S7CUG002";"44.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG10012S7CUG002";"75.53";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG20006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG20012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFLG30006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10001S5CRG001";"56.95";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002M1CUG001";"65.02";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002M1CUG002";"66.63";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002M2CUG001";"51.49";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002M2CUG002";"52.58";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG002";"31.06";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG003";"18.62";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG004";"18.62";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG005";"36.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG006";"26.26";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10002S5CUG007";"18.81";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004M3CUG001";"122.11";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S1AUG001";"27.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S1AUG002";"27.46";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S1CUG001";"30.99";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S5CUG001";"23.92";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S5CUG002";"25.26";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10004S5CUG003";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10006M2CUG001";"70.5";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10006S1CUG001";"38.8";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10008S1CUG001";"74";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10008S1CUG002";"41.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10010S1CUG001";"48.18";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M1CU001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M2CUG001";"207.21";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M2CUG002";"213.08";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M2CUG003";"199.12";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M3CUG001";"417.58";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012M3CUG002";"414.84";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG001";"53.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG002";"78.64";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG003";"59.73";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG004";"71.58";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG005";"61.54";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG006";"64.89";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1CUG008";"57.21";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S1XUG023";"57.65";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S3CUG001";"149.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S3CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S4CUG001";"153.08";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUD001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG001";"53.01";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG002";"54.67";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG003";"59.44";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG004";"63.81";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG005";"62.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG007";"55.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG008";"58.72";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG009";"58.18";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG010";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG011";"79.18";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10012S5CUG012";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10020S2CUG001";"97.57";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10020S2CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024M3CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S1CUG001";"109.46";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S1CUG002";"117.01";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S1CUG003";"103.83";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S1CUG004";"110.71";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S1CUG006";"121.12";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S3CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S3CUG002";"143.97";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG001";"116.07";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG002";"107.58";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG003";"115.35";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG004";"119.03";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG005";"124.28";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S5CUG008";"115.04";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S6CUG001";"117.99";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S6CUG002";"123.24";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S6CUG003";"111.65";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S6CUG004";"121.48";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S6CUG005";"109.1";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S8CUG001";"156.45";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10024S8CUG002";"188.36";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S5CUG006";"171.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S6CUG001";"185.88";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S6CUG002";"177.24";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S6CUG003";"185.4";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S6CUG004";"184.9";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFNT10036S6CUG005";"183.37";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10001M2CUG001";"70.44";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10001S7CUD001";"20.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10001S7CUD002";"14.38";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10001XXCUD001";"866.36";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10004S1CUG001";"23.36";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10004S7CBX001";"61.26";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10006S1CUG001";"34.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10006S7AUG001";"79.56";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10006S7CUG002";"20.75";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10008S1CUG001";"40.1";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10008S1CUG002";"37.88";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10010S1AUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012M2CUG001";"222.51";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1AUG001";"53.86";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1AUG016";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1AUG017";"62.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1AUG027";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1AUG068";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1CUG001";"55.62";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1CUG002";"57.03";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S1XUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S3CUG001";"193.13";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S3CUG002";"21";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S5AUG001";"122.72";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S5AUG002";"54.24";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S5AUG006";"57.54";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S5AUG014";"52.98";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S5CUG001";"52.47";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S6AUG004";"70.71";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S6CUG001";"58.54";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S7CUG003";"75.73";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S9AUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S9AUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S9CUG001";"110";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S9CUG002";"59.26";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10012S9CUG004";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S1AUG013";"110.77";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S1CUG001";"113.32";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S1CUG002";"111.1";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S1CUG004";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S5AUG002";"110.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S5CUG001";"113.65";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S5CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S6CUG001";"109.28";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10024S6XUG003";"111.74";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR10036S6CUG001";"173.56";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20001S7CUD001";"20.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20001S7CUD002";"14.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20012S6AUG003";"70.71";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR20024S1AUG007";"122.13";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOR30006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOT10001S7CUD001";"20.86";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOT10001S7CUD002";"14.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFOT10006S7AUG001";"78.44";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10001S7CUD001";"20.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10001S7CUD002";"14.37";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10004S7CBX001";"61.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10006S7AUG001";"70.44";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10006S7CUG002";"44.25";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1AUG001";"54";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1AUG018";"62.17";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1AUG027";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1CUG001";"56.98";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1CUG002";"55.6";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S1XUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S5AUG014";"52.96";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S5AUG015";"54.24";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S6AUG003";"70.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S6CUG001";"58.52";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S7CUG002";"75.42";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S9AUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S9AUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S9CUG002";"59.23";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10012S9CUG004";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10024S1CUG001";"113.33";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10024S1CUG002";"111.1";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10024S5AUG001";"110.64";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10024S5CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10024S6CUG001";"115.2";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK10036S6CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK20001S7CUD001";"20.87";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK20001S7CUD002";"14.67";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK20006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK20012S7CUG002";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFPK30006S7CUG001";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFRD10001S1CUG001";"128.68";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFRD10001S5CUG002";"102.7";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
"BUFRD10001S5CUG007";"0";"2021-08-25";"2021-08-26 09:32:30";"2021-08-26 09:32:30"
